time,open,high,low,close,volume
2025-11-04 03:00:00,3986.59,3992.75,3984.75,3990.23,4751
2025-11-04 03:15:00,3990.22,3994.51,3980.93,3985.43,4414
2025-11-04 03:30:00,3985.45,3987.98,3979.6,3987.28,4353
2025-11-04 03:45:00,3987.3,3990.38,3984.93,3987.34,3134
2025-11-04 04:00:00,3987.31,3987.33,3975.85,3977.27,4416
2025-11-04 04:15:00,3977.25,3984.13,3977.23,3983.98,2855
2025-11-04 04:30:00,3983.95,3985.26,3977.11,3983.28,3994
2025-11-04 04:45:00,3983.19,3986.77,3975.92,3986.66,4215
2025-11-04 05:00:00,3986.65,3990.49,3981.63,3988.32,3354
2025-11-04 05:15:00,3988.3,3993.87,3984.88,3992.92,2985
2025-11-04 05:30:00,3992.76,3999.26,3991.1,3992.24,3418
2025-11-04 05:45:00,3992.23,3995.48,3991.05,3994.57,2573
2025-11-04 06:00:00,3994.54,3995.18,3988.04,3988.83,2547
2025-11-04 06:15:00,3988.84,3993.13,3987.86,3991.84,1937
2025-11-04 06:30:00,3991.83,3993.47,3988.12,3988.35,2491
2025-11-04 06:45:00,3988.3,3991.38,3984.09,3985.56,2988
2025-11-04 07:00:00,3985.17,3986.76,3981.35,3983.85,2773
2025-11-04 07:15:00,3983.86,3987.24,3983.1,3983.1,2718
2025-11-04 07:30:00,3982.69,3985.68,3975.87,3976.33,999
2025-11-04 07:45:00,3976.09,3981.6,3972.75,3973.26,1214
2025-11-04 08:00:00,3973.27,3975.6,3966.68,3974.66,4774
2025-11-04 08:15:00,3974.65,3976.15,3968.39,3975.63,3883
2025-11-04 08:30:00,3975.62,3981.12,3973.83,3979.66,4446
2025-11-04 08:45:00,3979.63,3988.06,3977.63,3984.95,3788
2025-11-04 09:00:00,3985.01,3990.16,3982.3,3986.92,3739
2025-11-04 09:15:00,3986.93,3996.34,3985.82,3993.94,3567
2025-11-04 09:30:00,3994.02,3995.88,3990.23,3991.52,2463
2025-11-04 09:45:00,3991.37,3996.13,3991.24,3993.86,2236
2025-11-04 10:00:00,3993.95,3999.42,3991.41,3991.65,3729
2025-11-04 10:15:00,3991.66,4000.7,3990.74,3999.96,3754
2025-11-04 10:30:00,3999.95,4000.51,3994.96,3999.16,3114
2025-11-04 10:45:00,3999.15,4000.37,3995.79,3996.06,3023
2025-11-04 11:00:00,3996.05,3997.64,3991.2,3991.61,3145
2025-11-04 11:15:00,3991.59,3994.8,3991.19,3991.8,2767
2025-11-04 11:30:00,3991.78,3999.42,3991.65,3997.13,3204
2025-11-04 11:45:00,3997.15,3997.89,3990.44,3991.2,3396
2025-11-04 12:00:00,3991.18,3994.66,3985.93,3994.5,3660
2025-11-04 12:15:00,3994.49,3996.8,3991.38,3991.88,2802
2025-11-04 12:30:00,3991.92,3997.53,3990.6,3995.54,2794
2025-11-04 12:45:00,3995.58,3996.19,3991.17,3993.94,2477
2025-11-04 13:00:00,3993.95,3995.84,3991.62,3993.9,1786
2025-11-04 13:15:00,3993.91,3995.87,3992.77,3994.25,1896
2025-11-04 13:30:00,3994.3,3995.68,3992.16,3992.37,2837
2025-11-04 13:45:00,3992.29,3999.95,3991.79,3994.97,3755
2025-11-04 14:00:00,3994.99,3996.73,3993.52,3996.68,3425
2025-11-04 14:15:00,3996.79,3997.59,3989.72,3990.11,2959
2025-11-04 14:30:00,3990.11,3990.77,3984.19,3990.65,3908
2025-11-04 14:45:00,3990.63,3992.54,3983.7,3984.8,3835
2025-11-04 15:00:00,3984.66,3995.37,3983.78,3992.73,4745
2025-11-04 15:15:00,3993.11,3995.97,3983.04,3983.96,4470
2025-11-04 15:30:00,3983.95,3988.25,3975.51,3980.26,5081
2025-11-04 15:45:00,3980.1,3982.32,3971.77,3975.78,4709
2025-11-04 16:00:00,3975.77,3976.71,3964.42,3975.79,4941
2025-11-04 16:15:00,3975.8,3977.8,3951.08,3951.29,4696
2025-11-04 16:30:00,3951.31,3956.46,3928.73,3931.15,7643
2025-11-04 16:45:00,3931.14,3959.74,3930.81,3957.05,6434
2025-11-04 17:00:00,3957.01,3958.77,3944.4,3947.24,5950
2025-11-04 17:15:00,3947.26,3952.9,3941.21,3949.01,5085
2025-11-04 17:30:00,3948.99,3968.16,3948.15,3965.24,5205
2025-11-04 17:45:00,3965.43,3965.91,3956.5,3956.8,4348
2025-11-04 18:00:00,3956.84,3965.66,3956.73,3963.48,4250
2025-11-04 18:15:00,3963.49,3975.51,3963.49,3972.46,4990
2025-11-04 18:30:00,3972.48,3973.98,3965.67,3969.61,4526
2025-11-04 18:45:00,3969.64,3970.49,3963.99,3968.99,4083
2025-11-04 19:00:00,3969.03,3971.02,3961.84,3964.21,3824
2025-11-04 19:15:00,3964.22,3965.41,3958.67,3959.3,4458
2025-11-04 19:30:00,3959.32,3965.12,3959.11,3961.12,3975
2025-11-04 19:45:00,3961.19,3964.38,3952.44,3955.03,4698
2025-11-04 20:00:00,3954.94,3956.78,3949.65,3950.56,3990
2025-11-04 20:15:00,3950.73,3952.61,3945.52,3950.69,4466
2025-11-04 20:30:00,3950.7,3951.4,3932.02,3938.5,4993
2025-11-04 20:45:00,3938.23,3941.1,3935.68,3937.84,4695
2025-11-04 21:00:00,3937.88,3944.18,3934.53,3940.3,4466
2025-11-04 21:15:00,3940.31,3944.1,3940.21,3941.9,3859
2025-11-04 21:30:00,3941.91,3943.11,3935.68,3938.04,3871
2025-11-04 21:45:00,3938.0,3939.92,3936.02,3937.38,3560
2025-11-04 22:00:00,3937.39,3939.32,3931.5,3934.26,3813
2025-11-04 22:15:00,3934.37,3937.73,3931.87,3937.33,3556
2025-11-04 22:30:00,3937.44,3942.18,3935.87,3940.89,3795
2025-11-04 22:45:00,3940.88,3941.25,3936.44,3938.84,4042
2025-11-04 23:00:00,3939.11,3939.11,3933.78,3934.39,1631
2025-11-04 23:15:00,3934.26,3935.52,3931.02,3933.99,1585
2025-11-04 23:30:00,3933.97,3935.11,3930.6,3931.1,1579
2025-11-04 23:45:00,3931.02,3934.08,3930.4,3932.11,1285
2025-11-05 01:00:00,3933.29,3940.56,3931.91,3935.73,1518
2025-11-05 01:15:00,3935.6,3939.7,3934.96,3937.82,2017
2025-11-05 01:30:00,3937.88,3938.73,3933.46,3938.03,1899
2025-11-05 01:45:00,3937.32,3937.81,3930.9,3934.67,2359
2025-11-05 02:00:00,3934.71,3942.96,3933.0,3939.96,3004
2025-11-05 02:15:00,3940.08,3942.42,3934.29,3938.69,2992
2025-11-05 02:30:00,3938.7,3939.82,3930.22,3931.72,3943
2025-11-05 02:45:00,3931.58,3939.83,3929.76,3939.83,3613
2025-11-05 03:00:00,3939.84,3944.96,3937.11,3943.07,4649
2025-11-05 03:15:00,3943.08,3948.67,3938.28,3946.11,4244
2025-11-05 03:30:00,3946.08,3949.41,3943.07,3943.35,4236
2025-11-05 03:45:00,3943.15,3943.44,3934.5,3937.2,3946
2025-11-05 04:00:00,3937.09,3945.04,3935.64,3941.95,3862
2025-11-05 04:15:00,3941.93,3942.0,3936.22,3938.12,3358
2025-11-05 04:30:00,3938.13,3949.01,3937.98,3945.1,4021
2025-11-05 04:45:00,3945.09,3951.14,3945.04,3948.52,4077
2025-11-05 05:00:00,3948.48,3955.92,3947.44,3952.91,3824
2025-11-05 05:15:00,3952.94,3956.4,3952.63,3952.97,2557
2025-11-05 05:30:00,3953.1,3959.48,3951.8,3958.91,2234
2025-11-05 05:45:00,3959.06,3965.22,3959.06,3960.88,3063
2025-11-05 06:00:00,3960.66,3964.99,3959.8,3961.82,2225
2025-11-05 06:15:00,3961.87,3964.59,3960.14,3963.61,2243
2025-11-05 06:30:00,3963.64,3972.29,3963.55,3971.4,2979
2025-11-05 06:45:00,3971.36,3973.72,3967.47,3970.29,2880
2025-11-05 07:00:00,3970.46,3972.12,3967.11,3970.94,2935
2025-11-05 07:15:00,3970.95,3978.54,3970.38,3975.68,2991
2025-11-05 07:30:00,3975.7,3975.81,3969.06,3969.78,3839
2025-11-05 07:45:00,3969.79,3969.85,3961.91,3965.0,3703
2025-11-05 08:00:00,3965.07,3968.94,3961.8,3964.75,3404
2025-11-05 08:15:00,3964.78,3970.27,3963.65,3967.23,2874
2025-11-05 08:30:00,3967.39,3973.54,3965.28,3971.24,3584
2025-11-05 08:45:00,3971.06,3972.12,3965.12,3966.3,2841
2025-11-05 09:00:00,3966.32,3967.74,3963.76,3966.33,3258
2025-11-05 09:15:00,3966.34,3969.5,3963.88,3966.03,2530
2025-11-05 09:30:00,3966.04,3971.35,3965.29,3970.21,2506
2025-11-05 09:45:00,3970.22,3974.76,3968.57,3972.57,2007
2025-11-05 10:00:00,3972.58,3987.11,3972.57,3982.14,4083
2025-11-05 10:15:00,3982.13,3984.04,3978.29,3979.98,3255
2025-11-05 10:30:00,3979.94,3986.05,3979.94,3981.78,2843
2025-11-05 10:45:00,3981.79,3983.63,3979.4,3979.84,2339
2025-11-05 11:00:00,3979.85,3981.3,3975.01,3975.38,3001
2025-11-05 11:15:00,3975.39,3975.68,3963.63,3965.28,3195
2025-11-05 11:30:00,3965.46,3971.72,3963.69,3969.82,2636
2025-11-05 11:45:00,3969.78,3972.62,3969.0,3971.84,2127
2025-11-05 12:00:00,3971.83,3971.84,3956.1,3963.86,3496
2025-11-05 12:15:00,3963.78,3967.31,3960.32,3964.64,2141
2025-11-05 12:30:00,3964.54,3967.35,3964.14,3967.1,2018
2025-11-05 12:45:00,3967.07,3970.15,3960.55,3964.54,2994
2025-11-05 13:00:00,3964.55,3968.97,3960.57,3961.0,2395
2025-11-05 13:15:00,3960.97,3961.83,3957.61,3958.08,2107
2025-11-05 13:30:00,3958.07,3964.21,3957.58,3963.25,2123
2025-11-05 13:45:00,3963.24,3968.28,3962.48,3966.93,2543
2025-11-05 14:00:00,3966.87,3967.04,3962.3,3964.15,2309
2025-11-05 14:15:00,3964.19,3969.75,3963.58,3967.35,2136
2025-11-05 14:30:00,3967.41,3967.91,3963.08,3964.48,2225
2025-11-05 14:45:00,3964.47,3969.55,3963.51,3969.55,2323
2025-11-05 15:00:00,3969.53,3974.61,3966.71,3972.44,3600
2025-11-05 15:15:00,3972.67,3977.46,3964.8,3976.21,4489
2025-11-05 15:30:00,3976.22,3976.84,3970.86,3974.38,4413
2025-11-05 15:45:00,3974.5,3979.37,3970.95,3975.84,3828
2025-11-05 16:00:00,3975.83,3980.68,3973.74,3979.42,3910
2025-11-05 16:15:00,3979.46,3985.48,3978.35,3983.85,3126
2025-11-05 16:30:00,3983.87,3985.62,3975.7,3976.39,5902
2025-11-05 16:45:00,3976.25,3978.56,3969.61,3973.54,5566
2025-11-05 17:00:00,3973.5,3977.64,3964.12,3970.57,6574
2025-11-05 17:15:00,3970.56,3980.07,3966.57,3979.12,5516
2025-11-05 17:30:00,3979.17,3984.33,3978.13,3982.97,5065
2025-11-05 17:45:00,3982.99,3984.22,3977.23,3978.25,4388
2025-11-05 18:00:00,3978.27,3981.96,3975.89,3976.63,4225
2025-11-05 18:15:00,3976.65,3981.4,3974.96,3981.39,3537
2025-11-05 18:30:00,3981.38,3984.55,3977.53,3982.74,3455
2025-11-05 18:45:00,3982.75,3990.4,3982.75,3986.82,3771
2025-11-05 19:00:00,3986.79,3989.68,3982.35,3984.2,3269
2025-11-05 19:15:00,3984.21,3985.3,3978.64,3982.35,2977
2025-11-05 19:30:00,3982.37,3984.34,3979.74,3983.14,2343
2025-11-05 19:45:00,3983.12,3983.47,3979.69,3982.09,2583
2025-11-05 20:00:00,3982.12,3983.79,3979.5,3983.66,2529
2025-11-05 20:15:00,3983.67,3986.02,3981.93,3983.69,2690
2025-11-05 20:30:00,3983.86,3985.09,3978.92,3979.6,2517
2025-11-05 20:45:00,3979.61,3983.14,3979.61,3982.34,2551
2025-11-05 21:00:00,3982.41,3985.8,3979.44,3979.7,2454
2025-11-05 21:15:00,3979.71,3984.47,3979.17,3984.32,2094
2025-11-05 21:30:00,3984.33,3988.81,3983.02,3987.06,2390
2025-11-05 21:45:00,3987.05,3988.78,3986.54,3987.76,1814
2025-11-05 22:00:00,3987.83,3990.1,3986.53,3987.63,2146
2025-11-05 22:15:00,3987.62,3988.46,3985.54,3985.54,2529
2025-11-05 22:30:00,3985.57,3988.09,3983.93,3984.43,2220
2025-11-05 22:45:00,3984.41,3985.24,3981.45,3984.38,2842
2025-11-05 23:00:00,3984.37,3984.94,3981.62,3983.4,1377
2025-11-05 23:15:00,3983.46,3984.31,3981.51,3981.86,947
2025-11-05 23:30:00,3981.82,3983.27,3981.78,3982.12,680
2025-11-05 23:45:00,3982.19,3982.93,3977.96,3980.1,852
2025-11-06 01:00:00,3977.14,3980.41,3966.75,3969.73,2633
2025-11-06 01:15:00,3969.84,3971.84,3968.72,3970.21,1543
2025-11-06 01:30:00,3970.22,3975.33,3970.21,3973.37,1641
2025-11-06 01:45:00,3973.36,3977.51,3973.16,3973.71,1612
2025-11-06 02:00:00,3973.67,3975.46,3970.59,3975.03,2153
2025-11-06 02:15:00,3975.04,3975.13,3971.3,3973.65,1645
2025-11-06 02:30:00,3973.73,3974.98,3969.66,3972.42,3057
2025-11-06 02:45:00,3972.45,3976.17,3970.76,3976.17,2400
2025-11-06 03:00:00,3976.2,3977.32,3964.44,3970.22,4190
2025-11-06 03:15:00,3970.25,3975.54,3968.47,3969.01,3139
2025-11-06 03:30:00,3968.95,3974.13,3967.58,3970.85,2870
2025-11-06 03:45:00,3970.86,3976.76,3970.86,3976.66,2331
2025-11-06 04:00:00,3976.75,3979.75,3974.22,3977.36,3024
2025-11-06 04:15:00,3977.29,3978.95,3976.37,3978.04,1530
2025-11-06 04:30:00,3978.16,3985.11,3978.16,3980.08,3317
2025-11-06 04:45:00,3980.09,3984.43,3979.61,3983.37,2297
2025-11-06 05:00:00,3983.38,3985.25,3979.52,3985.01,2385
2025-11-06 05:15:00,3985.02,3986.91,3982.61,3986.22,2438
2025-11-06 05:30:00,3986.26,3990.33,3986.04,3987.6,2071
2025-11-06 05:45:00,3987.67,3987.84,3985.37,3987.6,1534
2025-11-06 06:00:00,3987.55,3988.07,3984.42,3985.44,1622
2025-11-06 06:15:00,3985.63,3987.46,3984.94,3986.59,1082
2025-11-06 06:30:00,3986.6,3989.32,3985.95,3986.88,1347
2025-11-06 06:45:00,3986.89,3989.83,3985.17,3988.82,1601
2025-11-06 07:00:00,3988.62,3990.35,3985.97,3988.16,1835
2025-11-06 07:15:00,3988.23,3990.69,3988.04,3989.96,1329
2025-11-06 07:30:00,3990.02,3990.24,3985.63,3987.9,3093
2025-11-06 07:45:00,3987.89,3990.4,3986.61,3987.55,2531
2025-11-06 08:00:00,3987.61,3989.82,3984.95,3986.92,3183
2025-11-06 08:15:00,3986.91,3988.91,3985.41,3987.13,2056
2025-11-06 08:30:00,3987.03,3987.73,3984.31,3984.32,1873
2025-11-06 08:45:00,3984.3,3992.78,3982.38,3991.64,2894
2025-11-06 09:00:00,3991.53,3998.81,3991.18,3998.45,3219
2025-11-06 09:15:00,3998.4,4009.22,3997.68,4003.87,3567
2025-11-06 09:30:00,4003.88,4009.35,4003.71,4005.27,2689
2025-11-06 09:45:00,4005.26,4009.1,4004.29,4005.79,2304
2025-11-06 10:00:00,4005.7,4009.54,4004.72,4009.11,3412
2025-11-06 10:15:00,4009.22,4016.2,4008.92,4015.77,3507
2025-11-06 10:30:00,4015.78,4016.78,4010.08,4010.13,2614
2025-11-06 10:45:00,4010.2,4015.6,4010.17,4014.76,2863
2025-11-06 11:00:00,4014.73,4015.16,4010.81,4012.04,2887
2025-11-06 11:15:00,4012.03,4014.9,4011.01,4012.8,2787
2025-11-06 11:30:00,4012.76,4013.4,4010.56,4012.25,1756
2025-11-06 11:45:00,4012.36,4012.74,4009.3,4011.05,2341
2025-11-06 12:00:00,4011.09,4011.22,4006.11,4008.79,2567
2025-11-06 12:15:00,4008.75,4009.26,4005.22,4006.01,2307
2025-11-06 12:30:00,4005.92,4008.61,4004.36,4007.85,2755
2025-11-06 12:45:00,4007.82,4009.48,4005.36,4008.29,1725
2025-11-06 13:00:00,4008.3,4010.67,4007.79,4009.81,1976
2025-11-06 13:15:00,4009.92,4011.21,4007.12,4009.47,2159
2025-11-06 13:30:00,4009.46,4017.02,4009.42,4015.82,2869
2025-11-06 13:45:00,4015.86,4019.53,4014.15,4018.09,2564
2025-11-06 14:00:00,4018.12,4019.4,4012.14,4012.68,3181
2025-11-06 14:15:00,4012.69,4014.53,4010.92,4011.57,2505
2025-11-06 14:30:00,4011.58,4012.86,4006.61,4009.16,2331
2025-11-06 14:45:00,4009.15,4010.46,4002.96,4005.19,2848
2025-11-06 15:00:00,4005.23,4013.18,4003.67,4011.9,4070
2025-11-06 15:15:00,4011.91,4016.07,4010.35,4013.5,3156
2025-11-06 15:30:00,4013.51,4016.18,4010.8,4013.7,2968
2025-11-06 15:45:00,4013.42,4016.06,4012.09,4012.21,2742
2025-11-06 16:00:00,4012.3,4013.97,4005.04,4008.39,3979
2025-11-06 16:15:00,4008.37,4008.39,3989.0,3991.87,5008
2025-11-06 16:30:00,3991.85,4003.21,3990.81,3998.26,6180
2025-11-06 16:45:00,3998.33,4001.2,3992.77,3993.19,5533
2025-11-06 17:00:00,3992.99,3993.69,3978.36,3982.58,6554
2025-11-06 17:15:00,3982.72,3991.07,3981.83,3986.58,5519
2025-11-06 17:30:00,3986.59,3987.19,3975.2,3978.38,5701
2025-11-06 17:45:00,3978.46,3984.31,3976.75,3980.31,5692
2025-11-06 18:00:00,3980.38,3986.44,3979.8,3981.93,5358
2025-11-06 18:15:00,3981.88,3983.96,3976.73,3983.76,5030
2025-11-06 18:30:00,3983.63,3983.99,3976.48,3979.14,4568
2025-11-06 18:45:00,3979.09,3984.62,3977.96,3981.01,4285
2025-11-06 19:00:00,3981.0,3985.54,3978.06,3978.32,4263
2025-11-06 19:15:00,3978.71,3979.07,3965.78,3969.9,5654
2025-11-06 19:30:00,3969.92,3982.5,3967.97,3981.78,4966
2025-11-06 19:45:00,3981.79,3988.09,3981.27,3986.17,4520
2025-11-06 20:00:00,3986.19,3986.54,3980.22,3984.1,3874
2025-11-06 20:15:00,3984.03,3989.48,3982.01,3983.28,4081
2025-11-06 20:30:00,3983.05,3990.87,3983.05,3989.37,3042
2025-11-06 20:45:00,3989.36,3990.4,3986.35,3987.77,3502
2025-11-06 21:00:00,3987.83,3995.18,3986.75,3995.05,3174
2025-11-06 21:15:00,3995.11,3995.22,3992.19,3992.38,2787
2025-11-06 21:30:00,3992.37,3992.76,3988.27,3989.33,2657
2025-11-06 21:45:00,3989.33,3990.08,3983.21,3985.31,3593
2025-11-06 22:00:00,3985.32,3987.22,3982.81,3984.55,2727
2025-11-06 22:15:00,3984.51,3984.84,3981.95,3982.61,2813
2025-11-06 22:30:00,3982.66,3986.76,3982.57,3983.94,3213
2025-11-06 22:45:00,3983.99,3983.99,3979.4,3980.64,6754
2025-11-06 23:00:00,3980.63,3982.29,3977.91,3981.18,3690
2025-11-06 23:15:00,3981.15,3981.79,3978.42,3980.6,1172
2025-11-06 23:30:00,3980.61,3980.98,3978.42,3978.83,1378
2025-11-06 23:45:00,3978.84,3979.08,3976.72,3977.08,1006
2025-11-07 01:00:00,3977.32,3983.18,3974.62,3981.3,1241
2025-11-07 01:15:00,3981.31,3985.3,3980.83,3983.38,1039
2025-11-07 01:30:00,3983.41,3987.94,3981.75,3985.99,1827
2025-11-07 01:45:00,3986.09,3989.74,3985.99,3989.14,1328
2025-11-07 02:00:00,3989.06,3989.67,3984.53,3987.22,1710
2025-11-07 02:15:00,3987.18,3992.59,3986.6,3991.6,1686
2025-11-07 02:30:00,3991.59,3994.54,3989.41,3991.2,1968
2025-11-07 02:45:00,3991.28,3991.37,3987.78,3988.49,1787
2025-11-07 03:00:00,3988.48,3999.89,3987.0,3998.84,4050
2025-11-07 03:15:00,3998.77,4001.77,3996.73,3997.38,2800
2025-11-07 03:30:00,3997.39,4002.48,3994.73,4001.87,2902
2025-11-07 03:45:00,4001.86,4002.8,3999.27,4001.71,2106
2025-11-07 04:00:00,4001.76,4003.27,3997.88,3997.94,2244
2025-11-07 04:15:00,3997.97,3998.22,3994.23,3995.6,2359
2025-11-07 04:30:00,3995.59,3998.69,3991.54,3992.76,2691
2025-11-07 04:45:00,3992.77,3997.57,3992.77,3995.41,2208
2025-11-07 05:00:00,3995.4,3996.54,3988.17,3990.89,2578
2025-11-07 05:15:00,3991.0,3993.38,3988.6,3992.61,2044
2025-11-07 05:30:00,3992.6,3995.41,3991.17,3994.67,1447
2025-11-07 05:45:00,3994.68,3994.78,3989.68,3990.4,1703
